Name,Symbol
신한G113NC소프트풋,50G113
신한G114NC소프트풋,50G114
신한G115넷마블콜,50G115
신한G116넷마블콜,50G116
신한G117넷마블콜,50G117
신한G118넷마블풋,50G118
신한G119호텔신라콜,50G119
신한G121아모레콜,50G121
신한G122아모레풋,50G122
신한G125하나금융콜,50G125
신한G127KB금융콜,50G127
신한G131POSCO콜,50G131
신한G138셀트리온풋,50G138
신한G141삼성전자콜,50G141
신한G142삼성전자콜,50G142
신한G143삼성전자콜,50G143
신한G144삼성전자풋,50G144
신한G145삼성전자풋,50G145
신한G146삼성전자풋,50G146
신한G147SK하이닉콜,50G147
신한G148SK하이닉콜,50G148
신한G149삼성SDI콜,50G149
신한G150삼성SDI콜,50G150
신한G151삼성SDI풋,50G151
신한G152삼성SDI풋,50G152
신한G153LG화학콜,50G153
신한G154LG화학콜,50G154
신한G155LG화학풋,50G155
신한G156LG화학풋,50G156
신한G157SK이노콜,50G157
신한G158SK이노콜,50G158
신한G159SK이노풋,50G159
신한G160SK이노풋,50G160
신한G161현대차콜,50G161
신한G162현대차콜,50G162
신한G163현대차풋,50G163
신한G164현대차풋,50G164
신한G165기아콜,50G165
신한G166기아콜,50G166
신한G167기아콜,50G167
신한G168기아풋,50G168
신한G169기아풋,50G169
신한G170모비스콜,50G170
신한G171모비스콜,50G171
신한G172모비스풋,50G172
신한G173네이버콜,50G173
신한G174네이버콜,50G174
신한G175네이버풋,50G175
신한G176네이버풋,50G176
신한G177카카오콜,50G177
신한G178카카오풋,50G178
신한G179NC소프트콜,50G179
신한G180NC소프트콜,50G180
신한G181NC소프트풋,50G181
신한G182NC소프트풋,50G182
신한G183넷마블콜,50G183
신한G184넷마블콜,50G184
신한G185넷마블풋,50G185
신한G186하나금융콜,50G186
신한G187하나금융콜,50G187
신한G188하나금융풋,50G188
신한G189KB금융콜,50G189
신한G190KB금융콜,50G190
신한G191POSCO콜,50G191
신한G192POSCO콜,50G192
신한G193롯데케미콜,50G193
신한G194삼성물산콜,50G194
신한G195삼성물산풋,50G195
신한국민참여정책형뉴딜혼합자산(종A1),72501BB4
신한국민참여정책형뉴딜혼합자산(종C1),72502BB4
신한소재부품장비A1,72501BA2
신한소재부품장비C1,72502BA2
신한알파리츠,293940
신한제6호스팩,333050
신한제7호스팩,366330
신한제8호스팩,393360
신한지주,055550
신화인터텍,056700
신화콘텍,187270
신흥,004080
신흥에스이씨,243840
실리콘투,257720
심텍,222800
심텍홀딩스,036710
싸이맥스,160980
싸이버원,356890
싸이토젠,217330
쌍방울,102280
쌍용C&E,003410
쌍용정보통신,010280
쌍용차,003620
써니전자,004770
썬테크,217320
썸에이지,208640
쎄노텍,222420
쎄니트,037760
쎄트렉아이,099320
쎌마테라퓨틱스,015540
쎌바이오텍,049960
쏠리드,050890
씨씨에스,066790
씨씨에스 1WR,06679217
씨아이에스,222080
씨아이테크,004920
씨알푸드,236030
씨앗,103660
씨앤씨인터내셔널,352480
씨앤에스링크,245450
씨앤지하이테크,264660
씨앤투스성진,352700
씨에스베어링,297090
씨에스윈드,112610
씨엔티드림,286000
씨엔플러스,115530
씨엠에스에듀,225330
씨유메디칼,115480
씨유테크,376290
씨이랩,189330
씨젠,096530
씨케이에이치,900120
씨큐브,101240
씨티씨바이오,060590
씨티케이,260930
아가방컴퍼니,013990
아나패스,123860
아난티,025980
아남전자,008700
아래스,050320
아리온,058220
아모그린텍,125210
아모레G,002790
아모레G3우(전환),00279K
아모레G우,002795
아모레퍼시픽,090430
아모레퍼시픽우,090435
아모센스,357580
아모텍,052710
아미노로직스,074430
아미코젠,092040
아바코,083930
아바텍,149950
아비코전자,036010
아세아,002030
아세아시멘트,183190
아세아제지,002310
아세아텍,050860
아센디오,012170
아스타,246720
아스트,067390
아스트 9WR,0673921B
아스플로,159010
아시아경제,127710
아시아나IDT,267850
아시아나항공,020560
아시아종묘,154030
아우딘퓨쳐스,227610
아이디스,143160
아이디스홀딩스,054800
아이디피,332370
아이마켓코리아,122900
아이비김영,339950
아이센스,099190
아이스크림에듀,289010
아이쓰리시스템,214430
아이씨디,040910
아이씨케이,068940
아이앤씨,052860
아이에스동서,010780
아이에스이커머스,069920
아이에이,038880
아이엘사이언스,307180
아이엠,101390
아이오케이,078860
아이원스,114810
아이즈비전,031310
아이진,185490
아이컴포넌트,059100
아이케이세미콘,149010
아이퀘스트,262840
아이큐어,175250
아이크래프트,052460
아이텍,119830
아이톡시,052770
아이티센,124500
아이티아이즈,372800
아이티엠반도체,084850
아이패밀리에스씨,114840
아이피몬스터,223220
아주IB투자,027360
아주스틸,139990
아즈텍WB,032080
아진산업,013310
아진엑스텍,059120
아톤,158430
아퓨어스,149300
아프리카TV,067160
안국약품,001540
안랩,053800
안지오랩,251280
안트로젠,065660
알로이스,297570
알루코,001780
알리코제약,260660
알비더블유,361570
알서포트,131370
알에스오토메이션,140670
알에프세미,096610
알에프텍,061040
알엔투테크놀로지,148250
알체라,347860
알테오젠,196170
알톤스포츠,123750
알티캐스트,085810
알파홀딩스,117670
압타머사이언스,291650
압타바이오,293780
앙츠,267810
애경산업,018250
애경케미칼,161000
애니젠,196300
애니플러스,310200
애드바이오텍,179530
애머릿지,900100
액션스퀘어,205500
액토즈소프트,052790
액트로,290740
앤디포스,238090
앤씨앤,092600
앱코,129890
앱클론,174900
야스,255440
얍엑스,060230
양지사,030960
어보브반도체,102120
얼라인드,238120
엄지하우스,224810
에너토크,019990
에넥스,011090
에디슨EV,136510
에브리봇,270660
에셋플러스 글로벌플랫폼액티브,407830
에셋플러스 코리아플랫폼액티브,407820
에스넷,038680
에스디바이오센서,137310
에스디생명공학,217480
에스디시스템,121890
에스맥,097780
에스씨디,042110
에스씨엠생명과학,298060
에스아이리소스,065420
에스알바이오텍,270210
에스앤더블류,103230
에스앤디,260970
에스앤에스텍,101490
에스에너지,095910
에스에스알,275630
에스에이엠티,031330
에스에이티,060540
에스에이티이엔지,158300
에스에프에이,056190
에스엔유,080000
에스엔피제네틱스,086460
에스엘,005850
에스엘바이오닉스,214310
에스엘에스바이오,246250
에스엠,041510
에스엠비나,299670
에스엠코어,007820
에스와이,109610
에스와이 8WR,10961219
에스원,012750
에스제이그룹,306040
에스제이켐,217910
에스케이씨에스,224020
에스코넥,096630
에스텍,069510
에스텍파마,041910
에스트래픽,234300
에스트래픽 11R,2343001B
에스티아이,039440
에스티오,098660
에스티큐브,052020
에스티팜,237690
에스폴리텍,050760
에스퓨얼셀,288620
에스피시스템스,317830
에스피지,058610
에쎈테크,043340
에쓰씨엔지니어링,023960
에어부산,298690
에이디엠코리아,187660
에이디칩스,054630
에이디테크놀로지,200710
에이루트,096690
에이리츠,140910
에이블씨엔씨,078520
에이비엘바이오,298380
에이비온,203400
에이비프로바이오,195990
에이스침대,003800
에이스테크,088800
에이스토리,241840
에이에프더블류,312610
에이엔피,015260
에이원알폼,234070
에이치시티,072990
에이치앤비디자인,227100
에이치엔에스하이텍,044990
에이치엔티,176440
에이치엘비,028300
에이치엘비생명과학,067630
에이치엘비제약,047920
에이치엘비파워,043220
에이치엘사이언스,239610
에이치엠씨제4호스팩,353070
에이치엠씨제5호스팩,353060
에이치케이,044780
에이치피오,357230
에이테크솔루션,071670
에이텍,045660
에이텍티앤,224110
에이트원,230980
에이티넘인베스트,021080
에이티세미콘,089530
에이팩트,200470
에이펙스인텍,207490
에이프로,262260
에이프로젠 H&G,109960
에이프로젠 MED,007460
에이프로젠제약,003060
에이프로젠제약 13WR,00306217
에이플러스에셋,244920
에이피티씨,089970
에치에프알,230240
에코마이스터,064510
에코마케팅,230360
에코바이오,038870
에코캡,128540
에코프로,086520
에코프로비엠,247540
에코프로에이치엔,383310
에코플라스틱,038110
에프알텍,073540
에프앤가이드,064850
에프앤리퍼블릭,064090
에프에스티,036810
에프엔씨엔터,173940
에프엔에스테크,083500
엑사이엔씨,054940
엑세스바이오,950130
엑셈,205100
엑스큐어,070300
엑시콘,092870
엔바이오니아,317870
엔브이에이치코리아,067570
엔비티,236810
엔솔바이오사이언스,140610
엔시스,333620
엔시트론,101400
엔씨소프트,036570
엔에스,217820
엔에스쇼핑,138250
엔에스엔,031860
엔에스엠,238170
엔에스컴퍼니,224760
엔에이치스팩17호,359090
엔에이치스팩18호,365590
엔에이치스팩19호,380440
엔에이치스팩20호,391060
엔에이치스팩21호,391710
엔에프씨,265740
엔젠바이오,354200
엔지브이아이,093510
엔지스테크널러지,208860
엔지켐생명과학,183490
엔케이,085310
엔케이맥스,182400
엔켐,348370
엔텔스,069410
엔투텍,227950
엔피,291230
엔피디,198080
엔피케이,048830
엘디티,096870
엘리비젼,276240
엘브이엠씨홀딩스,900140
엘비루셈,376190
엘비세미콘,061970
엘아이에스,138690
엘앤씨바이오,290650
엘앤에프,066970
엘앤케이바이오,156100
엘에이티,311060
엘엠에스,073110
엘오티베큠,083310
엘컴텍,037950
엘티씨,170920
엠게임,058630
엠로,058970
엠벤처투자,019590
엠브레인,169330
엠씨넥스,097520
엠아이텍,179290
엠앤씨생명과학,225860
엠에스씨,009780
엠에스오토텍,123040
엠에프엠코리아,323230
엠케이전자,033160
엠투아이,347890
엠투엔,033310
엠플러스,259630
엠피대산,065150
연우,115960
연이비앤티,090740
영림원소프트랩,060850
영보화학,014440
영신금속,007530
영우디에스피,143540
영원무역,111770
영원무역홀딩스,009970
영진약품,003520
영풍,000670
영풍정밀,036560
영풍제지,006740
영화금속,012280
영화테크,265560
영흥,012160
예림당,036000
예선테크,250930
예스24,053280
예스코홀딩스,015360
예스티,122640
오가닉티코스메틱,900300
오공,045060
오디텍,080520
오뚜기,007310
오로라,039830
오로스테크놀로지,322310
오르비텍,046120
오리엔탈정공,014940
오리엔트바이오,002630
오리엔트정공,065500
오리온,271560
오리온홀딩스,001800
오리콤,010470
오비고,352910
오상자이엘,053980
오성첨단소재,052420
오성첨단소재 20WR,05242217
오션브릿지,241790
오션스톤,329020
오스코텍,039200
오스테오닉,226400
오스템,031510
오스템임플란트,048260
오이솔루션,138080
오킨스전자,080580
오텍,067170
오파스넷,173130
오픈베이스,049480
오하임아이엔티,309930
올리패스,244460
올릭스,226950
옴니시스템,057540
옵트론텍,082210
옵티시스,109080
옵티팜,153710
와이더플래닛,321820
와이솔,122990
와이아이케이,232140
와이어블,065530
와이엔텍,067900
와이엠씨,155650
와이엠텍,273640
와이엠티,251370
와이오엠,066430
와이제이엠게임즈,193250
와이즈버즈,273060
와이지-원,019210
와이지엔터테인먼트,122870
와이투솔루션,011690
와이팜,332570
와토스코리아,079000
용평리조트,070960
우리금융지주,316140
우리기술,032820
우리기술투자,041190
우리넷,115440
우리들휴브레인,118000
우리로,046970
우리바이오,082850
우리산업,215360
우리산업홀딩스,072470
우리손에프앤지,073560
우리이앤엘,153490
우리조명,037400
우리종금,010050
우림피티에스,101170
우성,006980
우수AMS,066590
우신시스템,017370
우양,103840
우원개발,046940
우정바이오,215380
우주일렉트로,065680
우진,105840
우진비앤지,018620
우진아이엔에스,010400
우진플라임,049800
웅진,016880
웅진씽크빅,095720
원림,005820
원바이오젠,307280
원방테크,053080
원익,032940
원익IPS,240810
원익QnC,074600
원익머트리얼즈,104830
원익큐브,014190
원익피앤이,131390
원익홀딩스,030530
원일특강,012620
원준,382840
원텍,216280
원티드랩,376980
원포유,122830
원풍,008370
원풍물산,008290
월덱스,101160
웨이브일렉트로,095270
웰바이오텍,010600
웰크론,065950
웰크론한텍,076080
웹스,196700
웹젠,069080
웹케시,053580
위니아딤채,071460
위닉스,044340
위더스제약,330350
위드텍,348350
위메이드,112040
위메이드맥스,101730
위세아이텍,065370
위월드,140660
위즈코프,038620
위지윅스튜디오,299900
위지트,036090
윈스,136540
윈텍,320000
윈팩,097800
윈하이텍,192390
윌링스,313760
윌비스,008600
윙입푸드,900340
유경공모부동산3호ClassA,75601BA2
유경공모부동산3호ClassC-I,75602BA2
유나이티드제약,033270
유니드,014830
유니셈,036200
유니슨,018000
유니슨 13WR,01800219
유니온,000910
유니온머티리얼,047400
유니온커뮤니티,203450
유니켐,011330
유니퀘스트,077500
유니크,011320
유니테스트,086390
유니테크노,241690
유니트론텍,142210
유니포인트,121060
유라테크,048430
유바이오로직스,206650
유비벨록스,089850
유비온,084440
유비케어,032620
유비쿼스,264450
유비쿼스홀딩스,078070
유성기업,002920
유성티엔에스,024800
유수홀딩스,000700
유신,054930
유아이디,069330
유아이엘,049520
유안타제4호스팩,313750
유안타제5호스팩,336060
유안타제7호스팩,367460
유안타제8호스팩,367480
유안타증권,003470
유안타증권우,003475
유앤아이,056090
유에스티,263770
유엑스엔,337840
유엔젤,072130
유유제약,000220
유유제약1우,000225
유유제약2우B,000227
유일에너테크,340930
유진기업,023410
유진로봇,056080
유진스팩6호,373340
유진스팩7호,388800
유진테크,084370
유진투자증권,001200
유테크,178780
유투바이오,221800
유티아이,179900
유틸렉스,263050
유한양행,000100
유한양행우,000105
유화증권,003460
유화증권우,003465
육일씨엔에쓰,191410
율촌화학,008730
율호,072770
이건산업,008250
이건홀딩스,039020
이구산업,025820
이글루시큐리티,067920
이글벳,044960
이노뎁,303530
이노메트리,302430
이노벡스,279060
이노션,214320
이노와이어리스,073490
이노인스트루먼트,215790
이노진,344860
이노테라피,246960
이녹스,088390
이녹스첨단소재,272290
이니텍,053350
이더블유케이,258610
이라이콤,041520
이랜시스,264850
이랜텍,054210
이루다,164060
이루온,065440
이리츠코크렙,088260
이마트,139480
이미지스,115610
이베스트스팩5호,349720
이베스트이안스팩1호,323210
이베스트투자증권,078020
이브이첨단소재,131400
이비테크,208850
이삭엔지니어링,351330
이상네트웍스,080010
이성씨엔아이,379390
이수앱지스,086890
이수페타시스,007660
이수화학,005950
이스타코,015020
이스트소프트,047560
이스트아시아홀딩스,900110
이십일스토어,270020
이씨에스,067010
이아이디,093230
이앤에치,341310
이엔드디,101360
이엔에프테크놀로지,102710
이엔코퍼레이션,066980
이엔플러스,074610
이엘피,063760
이엠넷,123570
이엠앤아이,083470
이엠코리아,095190
이엠텍,091120
이엠티,232530
이연제약,102460
이오테크닉스,039030
이오플로우,294090
이원컴포텍,088290
이월드,084680
이즈미디어,181340
이지바이오,353810
이지스204호 Class A,74701789
이지스229호 Class A,74701B8A
이지스229호 Class C-I,74702B8A
이지스299호A,74701B9A
이지스글로벌281호 Class A,74701B97
이지스레지던스리츠,350520
이지스리테일194호,74702786
이지스리테일287호 Class A,74703B96
이지스리테일287호 Class C-I,74702B96
이지스리테일287호 Class C-P,74704B96
이지스밸류리츠,334890
이지스코어부동산126호 A,74701776
이지스코어부동산126호 C-i,74702776
이지케어텍,099750
이지홀딩스,035810
이큐셀,160600
이크레더블,092130
이트론,096040
이퓨쳐,134060
이화공영,001840
이화산업,000760
이화전기,024810
인디에프,014990
인바디,041830
인바이오,352940
인바이오젠,101140
인바이츠바이오코아,216400
인베니아,079950
인산가,277410
인선이엔티,060150
인성정보,033230
인스코비,006490
인지디스플레,037330
인지컨트롤스,023800
인천도시가스,034590
인카금융서비스,211050
인콘,083640
인크로스,216050
인탑스,049070
인터로조,119610
인터엠,017250
인터지스,129260
인터코스,240340
인터파크,035080
인터플렉스,051370
인텍플러스,064290
인텔리안테크,189300
인트로메딕,150840
인트론바이오,048530
인팩,023810
인포마크,175140
인포바인,115310
인포뱅크,039290
인피니트헬스케어,071200
인피니티엔티,016670
인화정공,101930
일동제약,249420
일동홀딩스,000230
일성건설,013360
일성신약,003120
일승,333430
일신바이오,068330
일신방직,003200
일신석재,007110
일야,058450
일양약품,007570
일양약품우,007575
일정실업,008500
일지테크,019540
일진다이아,081000
일진디스플,020760
일진머티리얼즈,020150
일진전기,103590
일진파워,094820
일진하이솔루스,271940
일진홀딩스,015860
잇츠한불,226320
잉글우드랩,950140
잉크테크,049550
자비스,254120
자안바이오,221610
자연과환경,043910
자이글,234920
자이언트스텝,289220
자이에스앤디,317400
자화전자,033240
장원테크,174880
재영솔루텍,049630
재영솔루텍 11WR,04963229
전방,000950
전진바이오팜,110020
정다운,208140
정산애강,022220
정상제이엘에스,040420
정원엔시스,045510
제너셈,217190
제넥신,095700
제넨바이오,072520
제노레이,122310
제노코,361390
제노텍,066830
제노포커스,187420
제놀루션,225220
제닉,123330
제로투세븐,159580
제룡산업,147830
제룡전기,033100
제우스,079370
제이브이엠,054950
제이스텍,090470
제이시스메디칼,287410
제이씨케미칼,137950
제이씨현시스템,033320
제이알글로벌리츠,348950
제이앤티씨,204270
제이에스코퍼레이션,194370
제이에스티나,026040
제이엔케이히터,126880
